###>
###>
ligne:2   start:T5(19:40)   end:T4(20:03)
ligne:3   start:T4(11:26)   end:T2(11:56)
ligne:3   start:T2(08:03)   end:T4(08:40)
ligne:4   start:T7(09:29)   end:T5(09:37)
ligne:6   start:T2(10:00)   end:T5(10:10)
ligne:7   start:T5(16:10)   end:T12(16:41)
ligne:14   start:T15(17:29)   end:T14(17:54)
Nb trajet totale pour le bus 61 : 7
###>
ligne:1   start:T2(07:42)   end:T1(08:10)
ligne:2   start:T4(15:14)   end:T5(15:36)
ligne:2   start:T5(19:20)   end:T4(19:42)
ligne:3   start:T4(06:55)   end:T2(07:25)
ligne:11   start:T17(13:02)   end:T16(13:56)
ligne:11   start:T16(11:18)   end:T17(12:06)
Nb trajet totale pour le bus 62 : 6
###>
ligne:1   start:T1(16:36)   end:T2(17:13)
ligne:1   start:T2(12:42)   end:T1(13:10)
ligne:1   start:T2(19:42)   end:T1(20:07)
ligne:3   start:T4(08:26)   end:T2(08:56)
ligne:5   start:T11(13:56)   end:T10(14:18)
ligne:5   start:T11(14:46)   end:T10(15:08)
ligne:11   start:T17(09:42)   end:T16(10:36)
ligne:14   start:T15(11:24)   end:T14(11:49)
ligne:15   start:T13(7:15)   end:T22(7:35)
Nb trajet totale pour le bus 63 : 9
###>
ligne:3   start:T4(07:46)   end:T2(08:16)
ligne:3   start:T4(14:06)   end:T2(14:36)
ligne:3   start:T2(12:24)   end:T4(13:02)
ligne:9   start:T13(17:48)   end:T2(18:30)
ligne:10   start:T14(19:15)   end:T16(19:58)
ligne:12   start:T18(10:53)   end:T2(11:40)
ligne:15   start:T13(9:37)   end:T22(9:57)
Nb trajet totale pour le bus 64 : 7
###>
ligne:1   start:T1(12:36)   end:T2(13:13)
ligne:1   start:T2(14:22)   end:T1(14:50)
ligne:1   start:T2(18:42)   end:T1(19:10)
ligne:2   start:T4(07:34)   end:T5(07:58)
ligne:2   start:T4(10:53)   end:T5(11:19)
ligne:3   start:T2(06:46)   end:T4(07:21)
ligne:3   start:T2(08:44)   end:T4(09:22)
ligne:4   start:T7(15:29)   end:T5(15:37)
ligne:5   start:T10(17:37)   end:T11(17:57)
Nb trajet totale pour le bus 65 : 9
###>
ligne:2   start:T4(14:12)   end:T5(14:35)
ligne:4   start:T7(11:29)   end:T5(11:37)
ligne:5   start:T10(09:10)   end:T11(09:30)
ligne:5   start:T10(10:02)   end:T11(10:22)
ligne:5   start:T10(16:44)   end:T11(17:04)
ligne:5   start:T11(18:04)   end:T9(18:30)
ligne:7   start:T12(15:40)   end:T5(16:06)
ligne:14   start:T15(07:25)   end:T14(07:50)
ligne:15   start:T13(13:02)   end:T22(13:22)
Nb trajet totale pour le bus 66 : 9
###>
ligne:1   start:T1(10:16)   end:T2(10:53)
ligne:1   start:T1(14:36)   end:T2(15:13)
ligne:1   start:T1(20:07)   end:T3(20:10)
ligne:1   start:T2(16:42)   end:T1(17:10)
ligne:2   start:T4(08:13)   end:T5(08:39)
ligne:2   start:T4(09:19)   end:T5(09:45)
ligne:4   start:T5(18:37)   end:T8(18:50)
ligne:10   start:T16(12:50)   end:T15(13:23)
Nb trajet totale pour le bus 67 : 8
###>  Result   <###
Nb trajet totale:539
		population size: 100
		population children size: 40
		selection: roulette
		count of croisement ADN: 1
		executed time: 363.44s in 50000000 generation
Score:
		max: 539
		min: 539
